STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,SIZE_CLASS,Employment size class,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7,V7 Breakdowns
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2015,,92.21589999999999,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2016,,90.5925,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2021,,3.1788,,B,Time series break,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2021,,18.8095,,B,Time series break,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LTU,Lithuania,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2021,,7.709199999999999,,B,Time series break,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2015,,75.4185,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2016,,78.7423,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2021,,78.46340000000001,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2023,,81.2989,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2021,,88.4274,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2023,,91.8171,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2023,,19.653599999999997,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2018,,93.7994,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2020,,7.308199999999999,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2020,,91.9028,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2019,,92.6082,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2024,,31.8556,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2023,,12.2615,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2018,,80.6759,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2020,,3.8787000000000003,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2020,,81.82639999999999,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2019,,81.2419,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2024,,21.1175,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2017,,96.8143,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2015,,96.38600000000001,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2016,,98.291,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2021,,96.66409999999999,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2023,,99.3082,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2023,,41.8337,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2020,,15.1388,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2020,,95.2307,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2018,,96.8155,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2019,,96.3433,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2024,,45.602900000000005,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2017,,92.1866,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2015,,91.0782,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2016,,90.7488,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2021,,11.5264,,B,Time series break,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2021,,38.9486,,B,Time series break,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,LUX,Luxembourg,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2021,,14.8837,,B,Time series break,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2015,,88.2691,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2016,,87.3596,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2021,,91.6465,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2023,,87.25880000000001,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2021,,94.4699,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2023,,19.0912,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2023,,92.4928,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2018,,96.4024,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2020,,90.67349999999999,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2020,,7.6061000000000005,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2019,,94.8978,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2024,,31.194100000000002,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2023,,11.0387,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2018,,92.8798,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2020,,3.1106000000000003,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2020,,82.23049999999999,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2019,,91.0049,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S10T49,From 10 to 49,2024,,19.9619,,A,Normal value,,,,,0,Units,,,2,Two,SMALL,SMALL
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2017,,96.8593,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2015,,96.2039,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2016,,96.3185,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2021,,96.92070000000001,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2023,,93.28,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2023,,39.8979,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2020,,95.3969,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2020,,16.5167,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2018,,97.6188,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2019,,96.6522,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,G14_B,Businesses using artificial intelligence (AI),PT_ENT,Percentage of enterprises,_T,Total - all activities,S_GE250,250 or more,2024,,54.0703,,A,Normal value,,,,,0,Units,,,2,Two,LARGE,LARGE
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2017,,92.5616,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2015,,95.2022,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
DATAFLOW,OECD.STI.DEP:DSD_ICT_B@DF_BUSINESSES(1.0),ICT Access and Usage by Businesses,I,NLD,Netherlands,A,Annual,B1_B,Businesses with a website or home page,PT_ENT,Percentage of enterprises,_T,Total - all activities,S50T249,From 50 to 249,2016,,93.4803,,A,Normal value,,,,,0,Units,,,2,Two,MEDIUM,MEDIUM
